sample_id,pid,qid,aid,gold_label,agg_human_score,agg_human_pred,pred_conf,gold_conf,entropy,pred_label
191,Fiction-stories-masc-A_Wasted_Day-11.txt,15,2,0,0.25,0,0.9595774829387664,0.9595774829387664,0.2442260292262809,0
192,Fiction-stories-masc-A_Wasted_Day-11.txt,15,3,1,0.75,1,0.6723016053438187,0.3276983942836523,0.912557530253468,0
193,Fiction-stories-masc-A_Wasted_Day-11.txt,15,4,1,0.5,0,0.8712266504764556,0.1287733353674411,0.5540644349087087,0
194,Fiction-stories-masc-A_Wasted_Day-11.txt,15,5,1,0.75,1,0.930366575717926,0.0696334140375256,0.3645541351672888,0
195,Fiction-stories-masc-A_Wasted_Day-11.txt,15,6,1,0.25,0,0.8076903820037842,0.1923096008598804,0.7062780474396383,0
196,Science-textbook/science-g4-5.txt,0,0,0,0.75,1,0.7221014946699142,0.7221014946699142,0.852571554657795,0
197,Science-textbook/science-g4-5.txt,0,1,0,0.0,0,0.9308319747447968,0.9308319747447968,0.3628112168085249,0
198,Science-textbook/science-g4-5.txt,0,2,1,0.75,1,0.838840126991272,0.838840126991272,0.637077141561464,1
199,Science-textbook/science-g4-5.txt,0,3,0,0.25,0,0.8668102264404297,0.8668102264404297,0.5661216797862655,0
200,Science-textbook/science-g4-5.txt,0,4,1,0.5,0,0.5929768785834313,0.5929768785834313,0.974910890568043,1
201,Science-textbook/science-g4-5.txt,0,5,1,0.5,0,0.7386634111404419,0.7386634111404419,0.8287565963994045,1
202,Science-textbook/science-g4-5.txt,1,0,0,0.0,0,0.9438395977020264,0.9438395977020264,0.3120106322453517,0
203,Science-textbook/science-g4-5.txt,1,1,1,0.75,1,0.7616404056549072,0.7616404056549072,0.7923016806911869,1
204,Science-textbook/science-g4-5.txt,1,2,1,1.0,1,0.9132325530052186,0.9132325530052186,0.4255869570048755,1
205,Science-textbook/science-g4-5.txt,1,3,0,0.0,0,0.9254907310009004,0.9254907310009004,0.3825303456206551,0
206,Science-textbook/science-g4-5.txt,1,4,0,0.0,0,0.5076661810278893,0.4923338294029236,0.999830418257897,1
207,Science-textbook/science-g4-5.txt,1,5,0,0.0,0,0.9133822917938232,0.9133822917938232,0.4250782676715599,0
208,Science-textbook/science-g4-5.txt,1,6,1,0.75,1,0.9389421463012696,0.9389421463012696,0.3316300375456885,1
209,Science-textbook/science-g4-5.txt,2,0,0,0.25,0,0.7977842628955841,0.202215738967061,0.7263374989203,1
210,Science-textbook/science-g4-5.txt,2,1,1,0.5,0,0.9538889288902282,0.9538889288902282,0.2696415084021149,1
211,Science-textbook/science-g4-5.txt,2,2,0,0.0,0,0.8154798954725265,0.8154798954725265,0.6898661581821912,0
212,Science-textbook/science-g4-5.txt,2,3,0,0.25,0,0.9432647824287416,0.9432647824287416,0.3143462481128898,0
213,Science-textbook/science-g4-5.txt,2,4,0,0.0,0,0.5942571073770523,0.5942571073770523,0.9742109947722644,0
214,Science-textbook/science-g4-5.txt,2,5,1,0.5,0,0.7454716473817825,0.2545283630490303,0.8183768295075402,0
215,Science-textbook/science-g4-5.txt,2,6,1,0.5,0,0.598837374150753,0.401162639260292,0.9716266302422708,0
216,Science-textbook/science-g4-5.txt,3,0,0,0.5,0,0.5579357132315635,0.5579357132315635,0.990293261227293,0
217,Science-textbook/science-g4-5.txt,3,1,0,0.0,0,0.6734703034162521,0.6734703034162521,0.9113414243784508,0
218,Science-textbook/science-g4-5.txt,3,2,1,0.25,0,0.6616234570741654,0.3383765421807766,0.923256688742216,0
219,Science-textbook/science-g4-5.txt,3,3,1,0.75,1,0.8580809354782104,0.8580809354782104,0.589242714298925,1
220,Science-textbook/science-g4-5.txt,3,4,1,0.5,0,0.9017419457435608,0.9017419457435608,0.4634492919590936,1
221,Science-textbook/science-g4-5.txt,3,5,0,0.25,0,0.9361493408679962,0.9361493408679962,0.3425446637944456,0
222,Science-textbook/science-g4-5.txt,3,6,0,0.0,0,0.9779130220413208,0.9779130220413208,0.1530030614354787,0
223,Science-textbook/science-g4-5.txt,4,0,0,0.25,0,0.6213889122009277,0.3786110766232013,0.9570551627722442,1
224,Science-textbook/science-g4-5.txt,4,1,0,0.0,0,0.8163458585739136,0.8163458585739136,0.6880060331395501,0
225,Science-textbook/science-g4-5.txt,4,2,0,0.0,0,0.9906619906425476,0.9906619906425476,0.0763719271071459,0
226,Science-textbook/science-g4-5.txt,4,3,0,0.0,0,0.9430388391017914,0.9430388391017914,0.3152618734489099,0
227,Science-textbook/science-g4-5.txt,4,4,1,0.5,0,0.6953996118158102,0.6953996118158102,0.8868418829045751,1
228,Science-textbook/science-g4-5.txt,4,5,1,0.25,0,0.7699216097593308,0.7699216097593308,0.7781479198179766,1
229,Science-textbook/science-g4-5.txt,4,6,0,0.0,0,0.9526610672473907,0.9526610672473907,0.2749834326156662,0
230,Science-textbook/science-g4-5.txt,5,0,0,0.0,0,0.8859141111373902,0.8859141111373902,0.5121184937951191,0
231,Science-textbook/science-g4-5.txt,5,1,0,0.0,0,0.9365088701248168,0.9365088701248168,0.3411502706886717,0
232,Science-textbook/science-g4-5.txt,5,2,0,0.0,0,0.8700702369213105,0.8700702369213105,0.5572455071962145,0
233,Science-textbook/science-g4-5.txt,5,3,1,1.0,1,0.9518611073493958,0.9518611073493958,0.2784377830392864,1
234,Science-textbook/science-g4-5.txt,5,4,1,0.5,0,0.9606630742549896,0.9606630742549896,0.2392437432390968,1
235,Science-textbook/science-g4-5.txt,5,5,0,0.0,0,0.6594059735536575,0.6594059735536575,0.9253860008224823,0
236,Science-textbook/science-g4-5.txt,5,6,1,0.75,1,0.9628181993961334,0.9628181993961334,0.2292181671543182,1
237,Fiction/gutenberg-10020.txt,0,0,0,0.0,0,0.9457712292671204,0.0542287785559892,0.3040958910091662,1
238,Fiction/gutenberg-10020.txt,0,1,1,0.75,1,0.962914663553238,0.962914663553238,0.2287650793269488,1
239,Fiction/gutenberg-10020.txt,0,2,1,1.0,1,0.9745439529418946,0.9745439529418946,0.1710651972546286,1
240,Fiction/gutenberg-10020.txt,1,0,0,0.5,0,0.6385767757892609,0.6385767757892609,0.943858233989876,0
241,Fiction/gutenberg-10020.txt,1,1,1,0.75,1,0.5753719955682755,0.4246280118823051,0.9835456290599778,0
242,Fiction/gutenberg-10020.txt,2,0,0,0.25,0,0.5918672785162926,0.5918672785162926,0.9755095747631168,0
243,Fiction/gutenberg-10020.txt,2,1,1,0.75,1,0.5758018493652344,0.5758018493652344,0.9833566763429756,1
244,Fiction/gutenberg-10020.txt,3,0,1,0.5,0,0.5877011954784394,0.5877011954784394,0.9776917982357062,1
245,Fiction/gutenberg-10020.txt,3,1,1,0.75,1,0.5304821610450745,0.4695178389549255,0.9973173415778092,0
246,Fiction/gutenberg-10020.txt,3,2,0,0.75,1,0.7450033068656922,0.2549966886639595,0.8191020597628142,1
247,Fiction/gutenberg-10020.txt,4,0,1,0.25,0,0.666605868935585,0.666605868935585,0.9183566287236544,1
248,Fiction/gutenberg-10020.txt,4,1,1,0.5,0,0.5195194497704506,0.4804805487394333,0.9989003611416344,0
249,Fiction/gutenberg-10020.txt,4,2,0,0.5,0,0.710215812921524,0.710215812921524,0.8684423033231806,0
250,Fiction/gutenberg-10020.txt,5,0,0,0.0,0,0.5084387242794037,0.5084387242794037,0.9997945152080936,0
251,Fiction/gutenberg-10020.txt,5,1,1,0.5,0,0.6524151295423508,0.6524151295423508,0.9318926282457152,1
252,Fiction/gutenberg-10020.txt,5,2,1,0.75,1,0.7463750600814819,0.7463750600814819,0.8169731132023017,1
253,Fiction/gutenberg-10020.txt,6,0,0,0.0,0,0.6825342804193497,0.6825342804193497,0.9016042055605824,0
254,Fiction/gutenberg-10020.txt,6,1,1,1.0,1,0.7889670491218567,0.7889670491218567,0.743452571761015,1
255,Fiction/gutenberg-10020.txt,7,0,1,0.5,0,0.5386007785797119,0.5386007785797119,0.9956964300418438,1
256,Fiction/gutenberg-10020.txt,7,1,0,0.25,0,0.5457374230027199,0.4542625665664673,0.9939555706222596,1
257,Fiction/gutenberg-10020.txt,7,2,1,0.5,0,0.6683029860258103,0.331697016581893,0.9166508178501912,0
258,Fiction/gutenberg-10020.txt,8,0,0,0.25,0,0.6686651587486268,0.6686651587486268,0.9162843496402656,0
259,Fiction/gutenberg-10020.txt,8,1,1,0.75,1,0.5819845765829086,0.4180154308676719,0.980518084176166,0
260,Fiction/gutenberg-10020.txt,8,2,1,0.0,0,0.6446285754442215,0.355371406674385,0.9387739130362736,0
261,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,0,0,1,0.75,1,0.7205979883670807,0.7205979883670807,0.8546347426575345,1
262,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,0,1,0,0.0,0,0.9280211687088012,0.9280211687088012,0.3732652155291931,0
263,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,0,2,0,0.0,0,0.8315217614173889,0.1684782460331916,0.6542117801146302,1
264,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,0,3,1,0.75,1,0.7796598672866821,0.7796598672866821,0.7607880775049292,1
265,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,1,0,0,0.0,0,0.7529326885938644,0.2470673143863678,0.8065967514142258,1
266,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,1,1,1,1.0,1,0.7263304054737091,0.7263304054737091,0.8466811416898272,1
267,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,1,2,0,0.0,0,0.5653344839811325,0.4346655219793319,0.9876481489881708,1
268,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,1,3,0,0.0,0,0.9059273838996889,0.9059273838996889,0.4499195333057399,0
269,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,1,4,1,0.5,0,0.7301993787288665,0.7301993787288665,0.8411783932122,1
270,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,2,0,1,0.75,1,0.6527395129203797,0.6527395129203797,0.9315976208469784,1
271,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,2,1,0,0.0,0,0.8583715438842774,0.8583715438842774,0.5884877575178382,0
272,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,2,2,0,0.0,0,0.7944473475217819,0.2055526584386825,0.7328953561608965,1
273,Fiction/gutenberg_withoutQuotes/gutenberg-11643-0.txt,2,3,1,0.75,1,0.7329259961843491,0.7329259961843491,0.8372346004711853,1
274,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,0,0,0.0,0,0.840577220916748,0.840577220916748,0.6329268374406999,0
275,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,1,0,0.75,1,0.8072336375713348,0.8072336375713348,0.7072227235717652,0
276,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,2,0,0.0,0,0.8407615125179291,0.8407615125179291,0.6324846540294707,0
277,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,3,1,0.25,0,0.7704529941082001,0.229547007381916,0.7772207988839672,0
278,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,4,0,0.0,0,0.8079123318195343,0.8079123318195343,0.7058183174660473,0
279,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,0,5,0,0.0,0,0.7802342712879181,0.7802342712879181,0.7597394975842314,0
280,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,1,0,1,0.25,0,0.5115435883402825,0.4884564101696014,0.9996154747693916,0
281,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,1,1,0,0.25,0,0.8271643996238709,0.1728355973958969,0.664150500150762,1
282,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,1,2,0,0.0,0,0.5752277120947837,0.5752277120947837,0.9836088060135268,0
283,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,1,3,0,0.0,0,0.7528108894824982,0.7528108894824982,0.8067925200093684,0
284,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,1,4,1,1.0,1,0.5817533776164054,0.5817533776164054,0.9806283062042968,1
285,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,2,0,1,1.0,1,0.883048951625824,0.1169510561972856,0.5205327963861575,0
286,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,2,1,0,0.0,0,0.9063166618347168,0.9063166618347168,0.4486463053638881,0
287,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,2,2,0,0.0,0,0.8277084827423096,0.8277084827423096,0.662920094877217,0
288,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,2,3,0,0.0,0,0.801731139421463,0.801731139421463,0.7184522395129248,0
289,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,3,0,0,0.0,0,0.9004052519798279,0.9004052519798279,0.467709652003194,0
290,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,3,1,0,0.0,0,0.9157256364822388,0.9157256364822388,0.4170639502225685,0
291,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,3,2,0,0.0,0,0.9169403672218324,0.9169403672218324,0.4128693281632477,0
292,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,3,3,1,1.0,1,0.6110141336917877,0.3889858543872833,0.9641419682333228,0
293,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,4,0,1,0.0,0,0.7714996874332428,0.2285003066062927,0.775387828781264,0
294,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,4,1,0,1.0,1,0.9699608743190764,0.9699608743190764,0.1945879299981361,0
295,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,5,0,1,1.0,1,0.8533980667591095,0.1466019198298454,0.6012708734942274,0
296,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,5,1,0,0.0,0,0.7719079256057739,0.7719079256057739,0.7746705060009111,0
297,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,5,2,0,0.0,0,0.8600893139839172,0.8600893139839172,0.5840048443005996,0
298,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,5,3,1,0.75,1,0.6105520755052567,0.3894479274749756,0.9644423516564292,0
299,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,6,0,1,1.0,1,0.6281642735004425,0.6281642735004425,0.9520711859620324,1
300,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,6,1,1,0.5,0,0.9233662724494934,0.0766337402164936,0.390205447455114,0
301,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,6,2,0,0.0,0,0.730537149310112,0.730537149310112,0.8406928012224387,0
302,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,6,3,0,0.0,0,0.5220973648130893,0.4779026463627815,0.9985906244290575,1
303,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,0,1,0.75,1,0.834266310930252,0.1657336868345737,0.6478515827943605,0
304,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,1,0,0.0,0,0.8594462096691131,0.8594462096691131,0.5856873307886095,0
305,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,2,0,0.0,0,0.8904075503349305,0.8904075503349305,0.498685482294793,0
306,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,3,0,0.25,0,0.9082761108875276,0.9082761108875276,0.4421979334106214,0
307,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,4,0,0.0,0,0.9161353647708892,0.9161353647708892,0.4156522595044347,0
308,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,7,5,0,0.0,0,0.8471392154693603,0.8471392154693603,0.6169533331083052,0
309,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,0,0,0.0,0,0.9818518102169036,0.9818518102169036,0.1309130788776465,0
310,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,1,0,0.0,0,0.9789801061153413,0.9789801061153413,0.1471293219413361,0
311,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,2,0,0.0,0,0.9347351133823396,0.9347351133823396,0.3479992892861707,0
312,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,3,0,0.0,0,0.7159166455268859,0.7159166455268859,0.8609551835682284,0
313,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,4,0,0.0,0,0.9714863359928132,0.9714863359928132,0.1868822107371084,0
314,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,5,0,0.0,0,0.986957335472107,0.986957335472107,0.1003485532133424,0
315,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,6,1,1.0,1,0.8085963159799576,0.191403679549694,0.7043986327139993,0
316,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,7,1,0.75,1,0.6258927524089813,0.37410723939538,0.9537736175390916,0
317,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,8,1,1.0,1,0.5175687313079834,0.4824312433600425,0.9991092098912744,0
318,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,8,9,1,0.75,1,0.7327861547470093,0.2672138385474681,0.8374382005840927,0
319,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,9,0,0,0.25,0,0.6981493830680847,0.6981493830680847,0.8835413497853172,0
320,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,9,1,0,0.0,0,0.840784740447998,0.840784740447998,0.6324288795168581,0
321,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,9,2,1,0.75,1,0.7651756763458252,0.2348243281245231,0.7863268504396698,0
322,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,10,0,1,1.0,1,0.8043221533298492,0.1956778392195701,0.7131990937130236,0
323,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,10,1,1,1.0,1,0.8160419940948487,0.1839580044150352,0.6886595550394813,0
324,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,10,2,0,0.0,0,0.7641829550266266,0.7641829550266266,0.7880146852882703,0
325,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,10,3,0,0.0,0,0.7578309416770935,0.7578309416770935,0.7986287829658606,0
326,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,11,0,0,0.0,0,0.9173876464366912,0.9173876464366912,0.4113177651500063,0
327,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,11,1,0,0.0,0,0.9683846712112428,0.9683846712112428,0.2024291382860513,0
328,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,11,2,1,1.0,1,0.536837700009346,0.4631623014807701,0.9960809292565562,0
329,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,11,3,1,0.5,0,0.644439309835434,0.3555606890469789,0.9389364152768366,0
330,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,12,0,1,0.75,1,0.9624083042144777,0.0375917084515094,0.2311391483426116,0
331,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,12,1,0,0.0,0,0.8849453210830689,0.8849453210830689,0.5149765587190788,0
332,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,12,2,0,0.0,0,0.9514380812644958,0.9514380812644958,0.2802563499334726,0
333,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,12,3,0,0.0,0,0.9533499896526336,0.9533499896526336,0.271992255628642,0
334,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,0,1,0.25,0,0.9522095501422884,0.0477904647588729,0.2769358102875361,0
335,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,1,1,0.0,0,0.9606633126735687,0.0393366836942732,0.2392425999776362,0
336,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,2,1,1.0,1,0.9543959438800812,0.0456040674820542,0.2674213624336276,0
337,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,3,0,0.0,0,0.7674591958522796,0.7674591958522796,0.7824142764565666,0
338,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,4,0,0.0,0,0.8982005536556243,0.8982005536556243,0.4746738219098735,0
339,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,5,1,0.0,0,0.7746152877807617,0.2253847174346447,0.7698786551759733,0
340,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,13,6,0,0.0,0,0.9190317392349244,0.9190317392349244,0.405581815391391,0
341,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,14,0,1,0.75,1,0.7512966275215149,0.2487033814191818,0.8092165536406412,0
342,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,14,1,0,0.0,0,0.7444170713424683,0.7444170713424683,0.8200075362656305,0
343,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,14,2,0,0.25,0,0.8508004188537598,0.8508004188537598,0.6078336246717694,0
344,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,14,3,0,0.0,0,0.7975523889064788,0.7975523889064788,0.7267963854087233,0
345,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,0,0,0.0,0,0.9665289103984832,0.9665289103984832,0.2115111370622303,0
346,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,1,1,0.5,0,0.961056399345398,0.0389436039607971,0.2374275093766792,0
347,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,2,0,0.0,0,0.9210053026676178,0.9210053026676178,0.3986269581582711,0
348,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,3,0,0.0,0,0.9510069608688354,0.9510069608688354,0.2821039599546505,0
349,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,4,0,0.25,0,0.9137324750423432,0.9137324750423432,0.423887018103092,0
350,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,5,0,0.0,0,0.518241360783577,0.518241360783577,0.9990396802522384,0
351,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,15,6,0,0.0,0,0.7158519506454468,0.7158519506454468,0.8610414393026558,0
352,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,16,0,0,0.0,0,0.8850327372550965,0.8850327372550965,0.5147192363777221,0
353,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,16,1,0,0.0,0,0.8518553912639618,0.8518553912639618,0.6051776270175389,0
354,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,16,2,0,0.0,0,0.9035794615745544,0.9035794615745544,0.4575451792775005,0
355,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,16,3,1,0.75,1,0.8103328704833984,0.189667123556137,0.700774590936607,0
356,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,16,4,0,0.25,0,0.719454026222229,0.719454026222229,0.8561936799380119,0
357,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,17,0,1,0.0,0,0.8031697511672974,0.1968302495777606,0.7155431151643076,0
358,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,17,1,1,1.0,1,0.7766777753829956,0.2233222272247076,0.7661875608585756,0
359,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,17,2,0,0.0,0,0.9689440429210664,0.9689440429210664,0.1996602388025931,0
360,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,17,3,1,0.5,0,0.7727442026138306,0.2272557750344276,0.7731967523103298,0
361,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,17,4,1,0.5,0,0.7880826354026794,0.2119173619896173,0.7451317588722036,0
362,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,18,0,1,1.0,1,0.8387299478054047,0.161270048469305,0.6373392762498932,0
363,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,18,1,0,0.0,0,0.8622204959392548,0.8622204959392548,0.5783938563995519,0
364,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,18,2,1,1.0,1,0.6920149475336075,0.307985058426857,0.8908338443118402,0
365,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,18,3,1,0.25,0,0.5814723968505859,0.5814723968505859,0.980761832053524,1
366,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,19,0,0,0.0,0,0.649798458814621,0.649798458814621,0.9342479320519884,0
367,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,19,1,0,0.0,0,0.8629005134105683,0.8629005134105683,0.5765919432974047,0
368,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,19,2,1,1.0,1,0.7104885697364807,0.289511427283287,0.8680892892238601,0
369,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,19,3,0,0.0,0,0.9673123955726624,0.9673123955726624,0.2076959027296016,0
370,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,19,4,0,0.0,0,0.504716531932354,0.4952834710478783,0.9999358116433896,1
371,News/CNN/cnn-3b0ff8796ddf508d1f1ef4c66ba29835ab642e7f.txt,20,0,0,0.5,0,0.8498537302017212,0.8498537302017212,0.610206221549404,0
