"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"1743","21","But if you've paid a matinee price and bought a big tub of popcorn, there's guilty fun to be had here.","","0","23.727272727273","38","14","24","2594.5454545455","3983","1491","2710","0.29004329004329","0.47619047619048","0.14285714285714","0.28571428571429","843.9866649449","1201.9305555556","286.79166666667","934","110.65011377671","131.17647058824","78.473684210526","110.76923076923","123.54978354978","189.66666666667","71","129.04761904762","","","","","","","","","","","","","","","21","102"
"1770","252","The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.","","1","19.727272727273","28","13","18","2314.6363636364","3452","1507","2175","0.33181818181818","0.65","0.2","0.3","699.53317394726","1017.8484848485","202.17857142857","676.75","117.43726571034","133.70588235294","95.375","118.39285714286","115.73181818182","172.6","75.35","108.75","","","","","","","","","","","","","","","20","131"
"1777","237","Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs, Red Dragon rates as an exceptional thriller.","","1","33.909090909091","56","19","31","4046.5454545455","6738","2279","3796","0.26136363636364","0.41666666666667","0.125","0.20833333333333","741.34330217175","1105.3333333333","199.24122807018","739.3125","119.25708999098","137.21428571429","95.892857142857","119.94736842105","168.60606060606","280.75","94.958333333333","158.16666666667","","","","","","","","","","","","","","","24","172"
"1784","303","A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy.","","0","19.636363636364","37","10","20","2271.4545454545","4361","1290","2270","0.4297520661157","0.63636363636364","0.27272727272727","0.40909090909091","839.7809328298","1675.1666666667","345.02272727273","898.73333333333","116.19877781984","133.3","93.857142857143","117.27272727273","103.2479338843","198.22727272727","58.636363636364","103.18181818182","","","","","","","","","","","","","","","22","126"
"1827","98","... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above... what could have been a melodramatic, Lifetime Channel-style anthology.","","0","35.090909090909","78","19","30","4165.9090909091","10086","2263","3361","0.27972027972028","0.42307692307692","0.11538461538462","0.26923076923077","701.72679683505","948.93229166667","280.08333333333","791.27777777778","117.05201166438","132.82","104.77272727273","118.06666666667","160.22727272727","387.92307692308","87.038461538462","129.26923076923","","","","","","","","","","","","","","","26","177"
"1893","31","Same song, second verse, coulda been better, but it coulda been worse.","6","0","17.636363636364","28","12","17","2111.6363636364","3321","1326","1864","0.1969696969697","0.41666666666667","0","0.25","844.81487439328","1152.9523809524","279.33333333333","954.44444444444","119.76243176726","150.95454545455","99.294117647059","116.71428571429","175.9696969697","276.75","110.5","155.33333333333","1","1","1","1","0","1","1","1","0","1","1","0.81818181818182","-3.196193933","0.50524282455444","12","70"
"1936","272","The Pianist is Polanski's best film.","35","1","8.5454545454545","13","4","8","1195.8181818182","1938","624","1077","0.37878787878788","0.66666666666667","0.16666666666667","0.33333333333333","905.89945526696","1805.5","466.44444444444","914.79166666667","140.97970514334","176.7","101.875","136.66666666667","199.30303030303","323","104","179.5","1","1","1","1","0","1","1","1","0","1","1","0.81818181818182","-3.328283548","0.5497071146965","6","36"
"1940","83","High Crimes knows the mistakes that bad movies make and is determined not to make them, and maybe that is nobility of a sort.","","0","28.181818181818","41","16","26","3244.8181818182","4958","2016","2916","0.31060606060606","0.41666666666667","0.20833333333333","0.29166666666667","788.39840461504","1101.7142857143","253","835.9375","115.38601195198","131.8","103.57142857143","112.15384615385","135.20075757576","206.58333333333","84","121.5","","","","","","","","","","","","","","","24","125"
"1954","116","I thought the relationships were wonderful, the comedy was funny, and the love `real'.","","1","14.090909090909","19","9","14","1547.6363636364","2391","1051","1551","0.2987012987013","0.5","0.14285714285714","0.28571428571429","762.92197953562","1148.6166666667","245.27272727273","801.15","110.27559093305","125.84210526316","97.333333333333","110.78571428571","110.54545454545","170.78571428571","75.071428571429","110.78571428571","","","","","","","","","","","","","","","14","86"
"1984","261","This method almost never fails him, and it works superbly here.","","1","13.363636363636","21","7","13","1441.2727272727","1996","859","1534","0.22314049586777","0.36363636363636","0.090909090909091","0.27272727272727","856.12626863877","1691.1111111111","370.125","842.96296296296","112.04782974008","144.57142857143","92.444444444444","112.47058823529","131.02479338843","181.45454545455","78.090909090909","139.45454545455","","","","","","","","","","","","","","","11","63"
"2023","273","Maybe Thomas Wolfe was right: You can't go home again.","","0","11.636363636364","18","10","11","1276.7272727273","2050","886","1165","0.25454545454545","0.5","0.1","0.3","919.29237614238","1844.6388888889","410.4","946.55555555556","109.69416744871","149.1","88.6","105.9","127.67272727273","205","88.6","116.5","","","","","","","","","","","","","","","10","54"
"2044","259","The real charm of this trifle is the deadpan comic face of its star, Jean Reno, who resembles Sly Stallone in a hot sake half-sleep.","","0","29.454545454545","52","12","31","3557.5454545455","6721","1147","3310","0.31272727272727","0.6","0.16","0.28","830.85666366329","1713.7272727273","374.75","821.54448621554","119.93246416402","133.79166666667","95.583333333333","123.875","142.30181818182","268.84","45.88","132.4","","","","","","","","","","","","","","","25","132"
"2081","281","Alain Choquart's camera barely stops moving, portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency, which, for a film that takes nearly three hours to unspool, is both funny and irritating.","","0","35.181818181818","50","18","36","3965.6363636364","5443","1480","3870","0.32186732186732","0.59459459459459","0.18918918918919","0.2972972972973","858.03635070317","1839.7272727273","358.4","822.82142857143","111.58938310167","133.86111111111","82.222222222222","116.33333333333","107.17936117936","147.10810810811","40","104.59459459459","","","","","","","","","","","","","","","37","223"
"2082","35","Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle.","","0","28","49","19","27","3115.1818181818","6340","2120","2690","0.34680134680135","0.48148148148148","0.14814814814815","0.37037037037037","880.87463811577","1275.3166666667","271.43859649123","965.0652173913","110.46266002032","135.3125","92","107.73913043478","115.3771043771","234.81481481481","78.518518518519","99.62962962963","","","","","","","","","","","","","","","27","138"
"2100","354","Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.","","1","16.545454545455","21","10","16","2051.2727272727","2764","1057","2144","0.20454545454545","0.33333333333333","0.083333333333333","0.16666666666667","826.70581573309","1671","336.9","817.18333333333","123.29101870352","159.4375","95.25","117.95238095238","170.93939393939","230.33333333333","88.083333333333","178.66666666667","","","","","","","","","","","","","","","12","93"
"2109","244","It would be disingenuous to call Reno a great film, but you can say that about most of the flicks moving in and out of the multiplex.","","0","24.636363636364","39","14","25","2798.3636363636","4447","1594","2779","0.3973063973064","0.51851851851852","0.33333333333333","0.40740740740741","739.55618870509","1089.6666666667","242.42708333333","734","113.9697985348","143.25925925926","90.6","113.85714285714","103.6430976431","164.7037037037","59.037037037037","102.92592592593","","","","","","","","","","","","","","","27","133"
"2130","318","Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.","","1","29.545454545455","40","22","27","3429.7272727273","4572","2267","3211","0.3730407523511","0.55172413793103","0.24137931034483","0.37931034482759","842.69011196942","1578.887037037","352.27941176471","839.68137254902","116.28326398644","140.19230769231","98.565217391304","117.23076923077","118.26645768025","157.65517241379","78.172413793103","110.72413793103","","","","","","","","","","","","","","","29","174"
"2146","114","Just about the best straight-up, old-school horror film of the last 15 years.","","1","13.363636363636","17","11","13","1572.0909090909","2147","945","1418","0.30769230769231","0.53846153846154","0.15384615384615","0.30769230769231","759.20073653199","995.5","248","820.55","116.25414843623","141.53333333333","85.909090909091","116.90909090909","120.93006993007","165.15384615385","72.692307692308","109.07692307692","","","","","","","","","","","","","","","13","77"
"2223","263","Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a**holes.","","0","27.090909090909","55","18","24","3305","7332","2052","2529","0.24401913875598","0.36842105263158","0.10526315789474","0.26315789473684","826.1896301411","1640.2722222222","360.40476190476","802.84791666667","120.38855170952","138.16666666667","97.269230769231","124.1724137931","173.94736842105","385.89473684211","108","133.10526315789","","","","","","","","","","","","","","","19","134"
"2254","107","At its worst the screenplay is callow, but at its best it is a young artist's thoughtful consideration of fatherhood.","","0","21.272727272727","33","13","21","2427.4545454545","3740","1294","2200","0.33636363636364","0.55","0.2","0.3","813.52009183998","1085.1","294.80555555556","823.60714285714","114.29971478231","146.66666666667","95.909090909091","109.0625","121.37272727273","187","64.7","110","","","","","","","","","","","","","","","20","117"
"2260","297","Norton holds the film together.","","0","24","35","11","25","2657.3636363636","3927","1099","2753","0.35177865612648","0.60869565217391","0.21739130434783","0.34782608695652","847.34558092061","1685.8888888889","374.03125","862.54166666667","111.22994979362","139.30769230769","92.8","107.22222222222","115.53754940711","170.73913043478","47.782608695652","119.69565217391","","","","","","","","","","","","","","","5","31"
"2263","294","A creaky staircase gothic.","","0","8.9090909090909","15","4","9","1194","1889","671","1139","0.22727272727273","0.25","0","0.25","929.19783549784","1768.3333333333","422.05555555556","951.44444444444","138.00461432507","167.75","97.636363636364","131.66666666667","298.5","472.25","167.75","284.75","","","","","","","","","","","","","","","4","26"
