,paragraph_id,sentence_id,content,labels,binary_labels,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zdn_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,average_sentence_accuracy
48,26.0,1.0,"Born in Dublin to William Aitken (himself a Conservative MP) and Penelope Aitken, daughter of John Maffey, 1st Baron Rugby, he attended Eton College and read law at Christ Church, Oxford.",EDUCATION,1.0,36.189354838709676,56.93,13.0,27.555555555555557,44.0,15.0,25.0,3151.6666666666665,5261.0,1475.0,2817.0,0.35842293906810035,0.5806451612903226,0.16129032258064516,0.41935483870967744,969.0710580212102,1446.3076923076924,631.2564102564103,927.0972222222223,111.24091316379776,145.93103448275863,89.91666666666667,112.09677419354838,31.0,187.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,35.0,2.0,"He was educated at the Bury St Edmunds grammar school and at Trinity College, Dublin, studied law for a short time after 1624 at the Inner Temple, London, accompanied the ill-fated expedition of the duke of Buckingham for the relief of the Protestants of La Rochelle, and then travelled in Italy and the Levant, returning to England in 1629.",EDUCATION,1.0,12.163559322033933,20.05,0.0,42.333333333333336,65.0,10.0,44.0,4778.888888888889,9135.0,913.0,4445.0,0.46704331450094166,0.8305084745762712,0.2542372881355932,0.3559322033898305,905.2230112627078,1381.725,651.599593495935,882.0090909090909,106.44300317089443,142.734375,81.4,102.54237288135593,59.0,341.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,48.0,1.0,"Dole graduated from High School in the spring of 1941, and enrolled at the University of Kansas the following Autumn.",EDUCATION,1.0,55.40500000000003,51.18,12.0,15.666666666666666,28.0,7.0,13.0,1841.111111111111,4109.0,678.0,1348.0,0.4222222222222223,0.65,0.25,0.45,956.4257174923841,1443.4848484848483,643.05,941.3444444444444,112.6633896498027,146.75,94.84615384615384,107.4375,20.0,117.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,38.0,4.0,Three other children had been born to them but had died young.,CONTROL,2.0,95.955,93.14,5.0,9.0,12.0,7.0,8.0,949.4444444444445,1433.0,695.0,795.0,0.35185185185185186,0.5,0.16666666666666666,0.3333333333333333,981.5921075837741,1478.0,656.45,969.6111111111111,103.77610229276895,119.41666666666667,89.75,100.57142857142857,12.0,62.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,48.0,4.0,"After the war, Dole continued to study law, and eventually earned his Law Degree from Washburn University in 1952.",EDUCATION,1.0,49.518421052631595,52.19,11.0,13.444444444444445,19.0,9.0,12.0,1511.5555555555557,2500.0,906.0,1235.0,0.4035087719298246,0.5263157894736842,0.2631578947368421,0.42105263157894735,992.4249392582725,1477.5555555555557,656.3095238095239,952.4615384615385,110.0142543859649,138.88888888888889,98.9,109.22222222222223,19.0,114.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,70.0,3.0,from Dartmouth College in 1809 and an A.M. from Dartmouth in 1812.,EDUCATION,1.0,81.85500000000002,90.77,2.0,12.222222222222221,18.0,8.0,10.0,1410.888888888889,2390.0,778.0,1310.0,0.28703703703703703,0.4166666666666667,0.08333333333333333,0.3333333333333333,959.6690970552081,1414.357142857143,643.2272727272729,982.5714285714286,113.19296348168898,145.55555555555554,91.1,113.375,12.0,66.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
54,45.0,2.0,He began to learn mathematics around age twelve.,CONTROL,2.0,40.09,71.82,7.0,13.444444444444445,47.0,4.0,11.0,1766.888888888889,7223.0,385.0,1272.0,0.2916666666666667,0.5,0.125,0.25,992.1373690216828,1479.75,673.4,953.6944444444443,117.3414750340282,153.68085106382978,78.2,124.33333333333333,8.0,48.0,15.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7777777777777778
55,94.0,1.0,"Marvin graduated from Woodberry Forest School in 1975, and spent most summers and holidays at the sprawling family estate, the Bush Compound.",EDUCATION,1.0,42.223181818181814,40.69,14.0,21.88888888888889,35.0,12.0,21.0,2423.6666666666665,4101.0,1180.0,1963.0,0.3282828282828283,0.5909090909090909,0.09090909090909091,0.22727272727272727,972.9411344554361,1476.4242424242425,645.9166666666666,950.9916666666666,107.25855694554525,130.21428571428572,87.42857142857143,103.3157894736842,22.0,141.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,104.0,3.0,"He was a first round draft pick in 1992, out of Georgia Tech.",EDUCATION,1.0,102.53230769230771,100.58,3.0,15.444444444444445,29.0,8.0,12.0,1795.6666666666667,3445.0,817.0,1314.0,0.2820512820512821,0.5384615384615384,0.0,0.3076923076923077,981.1487778682224,1533.2037037037035,626.6083333333333,988.1666666666666,115.13739214589941,143.54166666666666,102.125,114.9375,13.0,61.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7777777777777778
57,105.0,1.0,"Jon Barry played his high school basketball at an athletic powerhouse, De La Salle High School in Concord, California before receiving a basketball scholarship to attend Georgia Tech.",EDUCATION,1.0,24.322142857142893,34.6,15.0,27.555555555555557,69.0,11.0,22.0,3356.4444444444443,10397.0,1056.0,2062.0,0.36507936507936506,0.6785714285714286,0.10714285714285714,0.39285714285714285,957.4190300668868,1556.5,629.0526666666666,925.8598484848484,111.75240557956043,150.68115942028984,87.36363636363636,114.55555555555556,28.0,183.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,107.0,2.0,He graduated from New York University`s College of Arts and Sciences in 1953 and received a scholarship to Harvard Law School.,EDUCATION,1.0,48.54857142857145,50.16,12.0,16.0,29.0,7.0,17.0,1870.7777777777778,4060.0,521.0,1622.0,0.43915343915343913,0.7142857142857143,0.19047619047619047,0.38095238095238093,920.7555327896504,1474.9242424242425,607.7058823529412,924.7066666666667,110.39666907166907,147.45454545454547,74.42857142857143,99.88235294117646,21.0,126.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,114.0,1.0,"At the age of 17, and having barely passed West Point's height requirement for entrance, Grant received a cadetship to the United States Military Academy at West Point, New York, through his U.S.",EDUCATION,1.0,34.903636363636366,54.9,11.0,31.22222222222222,52.0,17.0,28.0,3624.777777777778,6932.0,1787.0,2821.0,0.3771043771043771,0.5454545454545454,0.15151515151515152,0.3939393939393939,911.9698443403126,1482.1666666666667,616.3664965986394,867.5,111.88940596917013,141.46938775510205,85.0952380952381,110.52941176470588,33.0,195.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8888888888888888
60,46.0,2.0,Einstein's relationship with Mileva developed into romance over the next few years.,CONTROL,2.0,18.405,42.38,13.0,10.0,15.0,6.0,9.0,1131.7777777777778,1686.0,621.0,1315.0,0.3611111111111111,0.5833333333333334,0.16666666666666666,0.4166666666666667,929.1523589065257,1420.0,616.1111111111111,941.8333333333334,112.28189526522858,151.66666666666666,79.22222222222223,111.0,12.0,83.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,117.0,1.0,"After Raymond graduated from high school, he enrolled in the ""1Universidad del Sagrado Corazon"" (University of the Sacred Heart) of San Juan, where he earned a Bachelors Degree in ""Radio and Television Production"".",EDUCATION,1.0,16.958181818181828,29.52,13.0,21.77777777777778,37.0,7.0,22.0,2384.5555555555557,4494.0,737.0,2017.0,0.4781144781144781,0.8181818181818182,0.24242424242424243,0.45454545454545453,927.1734932659933,1351.8333333333333,596.7916666666666,901.2272727272727,106.94364905489905,130.96875,91.68181818181819,105.28571428571429,33.0,214.0,61.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,136.0,1.0,"In 1928, Reagan entered Eureka College in Eureka, Illinois, majoring in economics and sociology, and graduating in 1932.",EDUCATION,1.0,9.965000000000003,10.91,15.0,18.22222222222222,30.0,8.0,18.0,2099.4444444444443,3697.0,934.0,1950.0,0.33333333333333337,0.6111111111111112,0.1111111111111111,0.3333333333333333,906.6734299650966,1473.2692307692307,569.15625,892.3076923076923,112.64965682465683,142.6,85.84615384615384,115.96666666666667,18.0,120.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,163.0,2.0,"He received an A.B. degree in 1938 and a Juris Doctor (J.D.) degree in 1941, both from Harvard University.",EDUCATION,1.0,58.42368421052632,73.54,5.0,15.666666666666666,21.0,8.0,17.0,1705.5555555555557,2762.0,914.0,1667.0,0.4093567251461988,0.5789473684210527,0.21052631578947367,0.42105263157894735,900.6225028058362,1442.75,599.4222222222222,899.6666666666666,108.87618927913046,131.52380952380952,98.05882352941177,106.05,19.0,106.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,48.0,2.0,He kept his Swiss passport for his whole life.,CONTROL,2.0,84.90000000000003,104.64,4.0,7.666666666666667,12.0,4.0,8.0,891.3333333333334,1657.0,414.0,817.0,0.39506172839506176,0.6666666666666666,0.1111111111111111,0.4444444444444444,940.8527557319225,1524.4,608.8928571428571,962.6666666666666,115.08411896745231,138.08333333333334,96.5,111.375,9.0,46.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,171.0,2.0,He was educated at a religious Imam Hatip school and at Marmara University's faculty of economics and business.,EDUCATION,1.0,19.36500000000001,36.28,12.0,17.555555555555557,26.0,13.0,15.0,2187.777777777778,3530.0,1309.0,1814.0,0.3271604938271605,0.6111111111111112,0.16666666666666666,0.2777777777777778,931.8314084064083,1460.0454545454545,597.5476190476192,899.1794871794872,122.04968397615455,141.2,97.82352941176471,125.64285714285714,18.0,111.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,175.0,2.0,"He was educated at Marlborough College and, in 1910, he graduated from Trinity College, Cambridge in mathematics.",EDUCATION,1.0,15.403529411764737,28.84,14.0,12.777777777777779,18.0,8.0,13.0,1480.111111111111,2639.0,680.0,1370.0,0.40522875816993464,0.6470588235294118,0.11764705882352941,0.35294117647058826,870.7258978675646,1387.5833333333333,588.7777777777778,843.9545454545455,113.87933116266451,176.16666666666666,83.38461538461539,105.75,17.0,113.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,181.0,2.0,"He was elected the Natrona County High School senior class president, represented the school at Boys State, and played halfback on the football team.",EDUCATION,1.0,48.525000000000034,55.58,13.0,24.555555555555557,46.0,11.0,23.0,2894.4444444444443,6186.0,1232.0,2623.0,0.3564814814814815,0.625,0.125,0.2916666666666667,902.7021778421289,1442.7166666666667,603.952380952381,851.7222222222222,115.0089830157765,137.23076923076923,96.1875,112.0,24.0,149.0,38.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
68,186.0,1.0,"Following high school, Cheney earned an academic scholarship and attended Yale University in 1959.",EDUCATION,1.0,23.42500000000001,31.89,12.0,11.555555555555555,17.0,6.0,12.0,1283.888888888889,2201.0,720.0,1068.0,0.31746031746031744,0.5714285714285714,0.14285714285714285,0.2857142857142857,908.2359427609427,1426.1875,640.625,866.6363636363636,109.6535117750804,146.73333333333332,84.91666666666667,108.0,14.0,98.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,54.0,3.0,"Since then, Miguel has been cast in many major movies, usually in the role of villain.",CONTROL,2.0,63.69500000000001,80.62,8.0,11.0,18.0,7.0,9.0,1236.111111111111,2172.0,691.0,1032.0,0.4097222222222222,0.5625,0.25,0.4375,930.2658229116563,1399.25,587.8888888888888,938.0,111.3768484601818,135.75,94.53846153846153,105.16666666666667,16.0,86.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,187.0,2.0,"Mrs. Cheney has a BA with highest honors from Colorado College, an MA from The University of Colorado, and a Ph.D from The University of Wisconsin specializing in British literature.",EDUCATION,1.0,15.645000000000039,47.79,11.0,22.666666666666668,33.0,11.0,26.0,2645.3333333333335,4095.0,901.0,2749.0,0.44074074074074077,0.7,0.26666666666666666,0.36666666666666664,926.6649503599066,1457.5842105263157,583.6984126984127,957.4772727272727,113.62520097482616,129.48275862068965,81.9090909090909,119.52173913043478,30.0,182.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,188.0,1.0,"He attended the University of Wisconsin-Madison as a doctoral candidate in political science and completed all required coursework as an ABD, but left and entered politics before completing his thesis.",EDUCATION,1.0,-4.09499999999997,15.65,24.0,24.444444444444443,39.0,7.0,25.0,2737.4444444444443,5421.0,633.0,2404.0,0.4185185185185185,0.8333333333333334,0.13333333333333333,0.36666666666666664,890.4674980177746,1458.9473684210527,586.4791666666666,869.5760869565217,107.05831184527123,139.0,90.42857142857143,104.1304347826087,30.0,201.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,189.0,1.0,"Refocusing on academics, Cheney first matriculated to Casper Community College in 1963 and thereafter to the University of Wyoming where he began earning straight A's.",EDUCATION,1.0,8.876000000000005,29.18,16.0,22.22222222222222,36.0,11.0,25.0,2714.1111111111113,5111.0,1118.0,2984.0,0.4,0.68,0.16,0.32,878.8490230205142,1529.137254901961,564.6404761904762,835.0294117647059,117.78255417422085,152.6,94.38888888888889,114.76923076923077,25.0,167.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,63.0,3.0,"He was re-elected several times, and served until 1784.",CONTROL,2.0,37.900000000000034,62.34,8.0,7.444444444444445,12.0,4.0,6.0,849.4444444444445,1383.0,530.0,631.0,0.4074074074074074,0.6666666666666666,0.1111111111111111,0.3333333333333333,877.8047839506173,1373.5555555555554,578.1875,892.3333333333334,115.5629068462402,148.5,99.91666666666667,116.55555555555556,9.0,55.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,198.0,2.0,"He graduated from Princeton University in 1952, and attended Harvard University in 1954-55.",EDUCATION,1.0,24.440000000000026,24.44,14.0,11.444444444444445,17.0,4.0,11.0,1264.7777777777778,2224.0,479.0,1212.0,0.4188034188034188,0.6923076923076923,0.23076923076923078,0.46153846153846156,943.5152777777777,1613.7142857142858,593.2833333333334,899.5,108.43408183138575,130.8235294117647,83.55555555555556,110.18181818181819,13.0,91.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,212.0,1.0,"Haeck was educated at Trent University in Peterborough and State University of New York at Buffalo in Buffalo, New York.",EDUCATION,1.0,30.025000000000034,34.26,14.0,17.444444444444443,34.0,6.0,19.0,2044.3333333333333,3971.0,618.0,2311.0,0.4222222222222223,0.75,0.15,0.4,927.0616739288307,1600.7472222222223,593.4411764705883,886.75,114.72437994868336,128.33333333333334,88.28571428571429,117.5,20.0,120.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,222.0,1.0,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",EDUCATION,1.0,31.37139534883721,66.57,11.0,29.22222222222222,47.0,8.0,29.0,3283.0,6674.0,970.0,2726.0,0.4599483204134367,0.8372093023255814,0.23255813953488372,0.37209302325581395,889.6825248182887,1440.825,575.2395833333333,889.765625,109.03022726295085,142.0,87.14285714285714,107.525,43.0,257.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,241.0,1.0,"The son of Sir Mortimer Margesson, he grew up in Worcestershire and was educated at Harrow School.",EDUCATION,1.0,45.26235294117649,62.68,10.0,13.222222222222221,17.0,7.0,16.0,1539.0,2729.0,818.0,1460.0,0.42483660130718953,0.5882352941176471,0.23529411764705882,0.4117647058823529,915.313364721698,1440.7857142857142,572.5606060606061,920.8076923076923,114.78238901621255,160.52941176470588,82.3,113.0,17.0,98.0,29.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
78,243.0,1.0,Keynes was educated at Oundle School.,EDUCATION,1.0,45.64500000000001,56.93,7.0,6.444444444444445,10.0,3.0,6.0,808.0,1260.0,392.0,860.0,0.2777777777777778,0.5,0.0,0.3333333333333333,944.6370370370371,1560.6666666666667,608.0,932.75,126.7314814814815,143.33333333333334,110.66666666666667,129.5,6.0,37.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,74.0,3.0,The boycott lasted for 381 days.,CONTROL,2.0,87.94500000000002,90.77,2.0,5.0,10.0,3.0,5.0,662.2222222222222,1217.0,223.0,577.0,0.4259259259259259,0.6666666666666666,0.16666666666666666,0.5,971.1947530864197,1569.6666666666667,619.9,982.6666666666666,131.28915343915344,176.66666666666666,74.33333333333333,125.75,6.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,271.0,5.0,"He graduated from Dartmouth College in 1930, where he was a member of the Psi Upsilon fraternity, the Dartmouth Glee Club, and the Casque & Gauntlet Society.",EDUCATION,1.0,47.83000000000001,53.55,11.0,20.22222222222222,34.0,7.0,20.0,2269.5555555555557,4562.0,876.0,2197.0,0.41975308641975306,0.8148148148148148,0.14814814814814814,0.37037037037037035,949.5036316732876,1429.8,591.4487179487179,940.7333333333332,111.11123487986234,134.1764705882353,96.58823529411765,104.0,27.0,157.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,290.0,1.0,"Burroughs attended John Burroughs School in St. Louis, and The Los Alamos Ranch School in New Mexico.",EDUCATION,1.0,70.14470588235295,79.77,9.0,13.88888888888889,21.0,6.0,14.0,1569.3333333333333,2831.0,592.0,1496.0,0.37254901960784315,0.7058823529411765,0.23529411764705882,0.35294117647058826,914.2829419551641,1417.9848484848485,584.0,928.0454545454545,111.52147376044435,134.8095238095238,98.66666666666667,113.3076923076923,17.0,101.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,290.0,10.0,Burroughs graduated from Harvard University in 1936.,EDUCATION,1.0,30.53000000000003,22.07,13.0,7.333333333333333,13.0,4.0,6.0,840.3333333333334,1428.0,481.0,692.0,0.30158730158730157,0.5714285714285714,0.14285714285714285,0.2857142857142857,904.2312345679012,1430.111111111111,565.9166666666666,919.3,113.351221001221,142.8,94.15384615384616,98.85714285714286,7.0,52.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,291.0,1.0,"Walter William Rouse Ball (August 14, 1850 - April 4, 1925) was a British mathematician, lawyer and a fellow at Trinity College, Cambridge from 1878 to 1905.",EDUCATION,1.0,41.56333333333336,62.01,16.0,17.555555555555557,32.0,10.0,15.0,1981.3333333333333,3988.0,1089.0,1446.0,0.48559670781893005,0.6296296296296297,0.14814814814814814,0.5555555555555556,912.885827078676,1400.25,608.4473684210526,906.2666666666667,108.5056821346295,142.42857142857142,93.41666666666667,105.66666666666667,27.0,157.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,312.0,1.0,In 1902 Geiger began to study physics and mathematics in Erlangen and later attained a doctorate in 1906.,EDUCATION,1.0,38.16500000000002,53.21,11.0,22.77777777777778,42.0,10.0,21.0,2839.222222222222,5664.0,1074.0,2725.0,0.3395061728395062,0.5555555555555556,0.16666666666666666,0.3333333333333333,928.6251694954076,1432.0,622.7634920634921,891.25,121.27318884818887,145.23076923076923,89.5,121.11904761904762,18.0,105.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
85,70.0,3.0,She was the fifth of nine children.,CONTROL,2.0,103.04428571428575,106.67,3.0,5.555555555555555,10.0,4.0,5.0,620.6666666666666,1382.0,272.0,497.0,0.4126984126984127,0.7142857142857143,0.14285714285714285,0.42857142857142855,948.9342592592592,1371.25,634.6,949.6,107.81931216931217,138.2,68.0,109.25,7.0,35.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,312.0,2.0,In 1907 he began work with Ernest Rutherford at the University of Manchester.,EDUCATION,1.0,56.97846153846157,66.74,8.0,11.88888888888889,18.0,6.0,12.0,1296.0,2108.0,584.0,1312.0,0.37606837606837606,0.5384615384615384,0.23076923076923078,0.38461538461538464,984.6707084068195,1630.1833333333332,667.7708333333333,929.8333333333334,107.2763964430631,131.75,87.55555555555556,100.92307692307692,13.0,77.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778
